price,available,advertisers_qty,type,timestamp,curr_from,curr_to,source
11.20000,86.47000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
11.25000,3498.18000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
11.28000,18459.81000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
11.29000,22334.17000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
11.50000,219.64000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
11.90000,702.69000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
12.20000,2352.16000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
13.48000,408.77000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
13.67000,104.83000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
13.81000,462.82000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
13.83000,540.15000,1,ask,2024-08-26 18:30:04,USD,BOB,binance
10.73000,31509.26000,3,bid,2024-08-26 18:30:04,BOB,USD,binance
10.72000,15056.27000,4,bid,2024-08-26 18:30:04,BOB,USD,binance
10.71000,27348.84000,4,bid,2024-08-26 18:30:04,BOB,USD,binance
10.70000,14315.84000,7,bid,2024-08-26 18:30:04,BOB,USD,binance
10.69000,2500.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.68000,13549.20000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.68000,2207.80000,2,bid,2024-08-26 18:30:04,BOB,USD,binance
10.67000,1288.65000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.66000,9443.65000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.65000,24527.35000,5,bid,2024-08-26 18:30:04,BOB,USD,binance
10.63000,3262.89000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.60000,2558.78000,3,bid,2024-08-26 18:30:04,BOB,USD,binance
10.59000,4155.04000,2,bid,2024-08-26 18:30:04,BOB,USD,binance
10.58000,9702.44000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.50000,1184.18000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.45000,35000.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.41000,29756.35000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.40000,1000.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.40000,43547.36000,2,bid,2024-08-26 18:30:04,BOB,USD,binance
10.31000,8009.90000,2,bid,2024-08-26 18:30:04,BOB,USD,binance
10.30000,30000.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.25000,9687.90000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.20000,11845.61000,2,bid,2024-08-26 18:30:04,BOB,USD,binance
10.10000,1649.95000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.07000,13484.64000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.04000,14778.53000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.00000,12250.76000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
9.90000,40705.58000,2,bid,2024-08-26 18:30:04,BOB,USD,binance
9.78000,37542.43000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
9.63000,39856.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
9.51000,39964.04000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
9.50000,40000.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
9.49000,2857.01000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
9.44000,307.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
7.88000,5565.49000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
7.10000,1050.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
7.00000,1070.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
6.90000,20000.00000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
6.78000,1399.13000,1,bid,2024-08-26 18:30:04,BOB,USD,binance
10.76000,9390.30000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
10.77000,2988.77000,4,ask,2024-08-26 19:30:04,USD,BOB,binance
10.78000,235.01000,3,ask,2024-08-26 19:30:04,USD,BOB,binance
10.79000,35540.74000,6,ask,2024-08-26 19:30:04,USD,BOB,binance
10.80000,10406.17000,5,ask,2024-08-26 19:30:04,USD,BOB,binance
10.81000,132.17000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
10.82000,4407.41000,2,ask,2024-08-26 19:30:04,USD,BOB,binance
10.83000,2722.50000,2,ask,2024-08-26 19:30:04,USD,BOB,binance
10.84000,3615.35000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
10.85000,9374.62000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
10.86000,5170.35000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
10.89000,4866.97000,2,ask,2024-08-26 19:30:04,USD,BOB,binance
11.00000,2123.42000,3,ask,2024-08-26 19:30:04,USD,BOB,binance
11.04000,9305.64000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
11.08000,500.00000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
11.20000,3498.18000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
11.28000,18459.81000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
11.29000,22334.17000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
11.50000,219.64000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
11.90000,702.69000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
12.20000,2352.16000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
13.48000,408.77000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
13.81000,462.82000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
13.83000,540.15000,1,ask,2024-08-26 19:30:04,USD,BOB,binance
10.73000,236.36000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.72000,15998.30000,2,bid,2024-08-26 19:30:04,BOB,USD,binance
10.71000,22097.93000,8,bid,2024-08-26 19:30:04,BOB,USD,binance
10.70000,9606.09000,7,bid,2024-08-26 19:30:04,BOB,USD,binance
10.69000,5088.81000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.68000,13549.20000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.68000,273.81000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.67000,1288.65000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.65000,22903.89000,4,bid,2024-08-26 19:30:04,BOB,USD,binance
10.64000,1933.99000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.63000,3230.57000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.60000,292.17000,2,bid,2024-08-26 19:30:04,BOB,USD,binance
10.59000,4155.04000,2,bid,2024-08-26 19:30:04,BOB,USD,binance
10.58000,9702.44000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.50000,1179.81000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.45000,35000.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.41000,29756.35000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.40000,44547.36000,3,bid,2024-08-26 19:30:04,BOB,USD,binance
10.31000,7909.90000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.31000,100.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.30000,30000.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.25000,9687.90000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.20000,11845.61000,2,bid,2024-08-26 19:30:04,BOB,USD,binance
10.10000,1649.95000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.07000,13484.64000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.04000,14778.53000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.00000,12250.76000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
9.90000,40705.58000,2,bid,2024-08-26 19:30:04,BOB,USD,binance
9.78000,37542.43000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
9.63000,39856.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
9.51000,39964.04000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
9.50000,40000.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
9.49000,2857.01000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
9.44000,307.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
8.00000,684.41000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
7.88000,5565.49000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
7.10000,1050.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
7.00000,1070.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
6.90000,20000.00000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
6.78000,1399.13000,1,bid,2024-08-26 19:30:04,BOB,USD,binance
10.76000,10319.67000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
10.77000,61.19000,2,ask,2024-08-26 20:30:04,USD,BOB,binance
10.78000,6063.77000,2,ask,2024-08-26 20:30:04,USD,BOB,binance
10.79000,21521.85000,7,ask,2024-08-26 20:30:04,USD,BOB,binance
10.80000,9668.15000,5,ask,2024-08-26 20:30:04,USD,BOB,binance
10.81000,126.74000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
10.82000,4130.15000,2,ask,2024-08-26 20:30:04,USD,BOB,binance
10.83000,99.84000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
10.84000,1685.18000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
10.85000,9374.62000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
10.86000,5157.46000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
10.89000,4847.25000,2,ask,2024-08-26 20:30:04,USD,BOB,binance
11.00000,1638.99000,2,ask,2024-08-26 20:30:04,USD,BOB,binance
11.04000,9305.64000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
11.08000,494.60000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
11.20000,3498.18000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
11.28000,18459.81000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
11.29000,22334.17000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
11.50000,219.64000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
11.76000,439.75000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
11.90000,702.69000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
12.20000,2319.38000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
13.48000,408.77000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
13.81000,462.82000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
13.83000,540.15000,1,ask,2024-08-26 20:30:04,USD,BOB,binance
10.73000,12092.85000,2,bid,2024-08-26 20:30:04,BOB,USD,binance
10.72000,41067.24000,8,bid,2024-08-26 20:30:04,BOB,USD,binance
10.71000,7893.05000,5,bid,2024-08-26 20:30:04,BOB,USD,binance
10.70000,13527.70000,5,bid,2024-08-26 20:30:04,BOB,USD,binance
10.69000,5088.81000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.68000,17274.34000,3,bid,2024-08-26 20:30:04,BOB,USD,binance
10.67000,1288.65000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.65000,17903.89000,3,bid,2024-08-26 20:30:04,BOB,USD,binance
10.64000,1933.99000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.63000,3212.62000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.60000,292.17000,2,bid,2024-08-26 20:30:04,BOB,USD,binance
10.59000,4155.04000,2,bid,2024-08-26 20:30:04,BOB,USD,binance
10.58000,9702.44000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.52000,36914.38000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.50000,16028.49000,2,bid,2024-08-26 20:30:04,BOB,USD,binance
10.45000,35000.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.41000,29756.35000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.40000,44547.36000,3,bid,2024-08-26 20:30:04,BOB,USD,binance
10.31000,7909.90000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.30000,30000.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.25000,9687.90000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.20000,5000.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.10000,1649.95000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.00000,12250.76000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
9.90000,40705.58000,2,bid,2024-08-26 20:30:04,BOB,USD,binance
9.78000,37542.43000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
9.63000,39856.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
9.51000,39964.04000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
9.50000,40000.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
9.49000,2857.01000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
9.44000,307.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
7.88000,5565.49000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
7.10000,1050.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
7.00000,1070.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
6.90000,20000.00000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
6.78000,1399.13000,1,bid,2024-08-26 20:30:04,BOB,USD,binance
10.77000,299.52000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
10.78000,6409.95000,3,ask,2024-08-26 21:30:05,USD,BOB,binance
10.79000,19940.95000,6,ask,2024-08-26 21:30:05,USD,BOB,binance
10.80000,8070.86000,3,ask,2024-08-26 21:30:05,USD,BOB,binance
10.81000,2686.01000,2,ask,2024-08-26 21:30:05,USD,BOB,binance
10.82000,4130.15000,2,ask,2024-08-26 21:30:05,USD,BOB,binance
10.83000,99.84000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
10.85000,9374.62000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
10.86000,4118.81000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
10.89000,4677.90000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.00000,1638.99000,2,ask,2024-08-26 21:30:05,USD,BOB,binance
11.04000,9305.64000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.05000,398.55000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.08000,494.60000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.20000,3498.18000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.28000,18459.81000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.29000,18370.60000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.50000,219.64000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.76000,439.75000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.88000,112.81000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
11.90000,702.69000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
12.20000,2319.38000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
13.48000,408.77000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
13.67000,104.83000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
13.81000,462.82000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
13.83000,540.15000,1,ask,2024-08-26 21:30:05,USD,BOB,binance
10.73000,1000.05000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.72000,26252.32000,8,bid,2024-08-26 21:30:05,BOB,USD,binance
10.71000,16378.80000,6,bid,2024-08-26 21:30:05,BOB,USD,binance
10.70000,13291.26000,5,bid,2024-08-26 21:30:05,BOB,USD,binance
10.70000,500.00000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.69000,2733.62000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.68000,17225.56000,3,bid,2024-08-26 21:30:05,BOB,USD,binance
10.67000,1288.65000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.65000,17903.89000,3,bid,2024-08-26 21:30:05,BOB,USD,binance
10.64000,1933.99000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.63000,3212.62000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.60000,292.17000,2,bid,2024-08-26 21:30:05,BOB,USD,binance
10.59000,4155.04000,2,bid,2024-08-26 21:30:05,BOB,USD,binance
10.58000,9702.44000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.52000,36909.38000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.50000,16028.49000,2,bid,2024-08-26 21:30:05,BOB,USD,binance
10.41000,29756.35000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.40000,44547.36000,3,bid,2024-08-26 21:30:05,BOB,USD,binance
10.31000,7999.95000,2,bid,2024-08-26 21:30:05,BOB,USD,binance
10.30000,30000.00000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.25000,9687.90000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.20000,11845.61000,2,bid,2024-08-26 21:30:05,BOB,USD,binance
10.10000,1649.95000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.07000,13484.64000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.04000,14778.53000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.00000,12250.76000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
9.90000,40705.58000,2,bid,2024-08-26 21:30:05,BOB,USD,binance
9.78000,37542.43000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
9.63000,39856.00000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
9.51000,39964.04000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
9.50000,40000.00000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
9.49000,2857.01000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
9.44000,307.00000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
7.88000,5565.49000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
7.10000,1050.00000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
7.00000,1070.00000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
6.90000,20000.00000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
6.78000,1399.13000,1,bid,2024-08-26 21:30:05,BOB,USD,binance
10.77000,1062.20000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
10.78000,13316.80000,5,ask,2024-08-26 22:30:04,USD,BOB,binance
10.79000,16012.40000,6,ask,2024-08-26 22:30:04,USD,BOB,binance
10.80000,12898.97000,5,ask,2024-08-26 22:30:04,USD,BOB,binance
10.81000,310.83000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
10.82000,2045.82000,2,ask,2024-08-26 22:30:04,USD,BOB,binance
10.83000,99.84000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
10.85000,9374.62000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
10.86000,4126.18000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
10.89000,178.37000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.00000,1628.98000,2,ask,2024-08-26 22:30:04,USD,BOB,binance
11.04000,9305.64000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.05000,398.55000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.08000,494.60000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.18000,9614.64000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.19000,18570.28000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.20000,3598.02000,2,ask,2024-08-26 22:30:04,USD,BOB,binance
11.26000,509.55000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.50000,219.64000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.76000,439.75000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.88000,104.41000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.90000,702.69000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
11.94000,446.38000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
12.20000,2308.74000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
13.48000,408.77000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
13.67000,104.83000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
13.81000,462.82000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
13.83000,540.15000,1,ask,2024-08-26 22:30:04,USD,BOB,binance
10.73000,1550.34000,3,bid,2024-08-26 22:30:04,BOB,USD,binance
10.72000,30407.11000,10,bid,2024-08-26 22:30:04,BOB,USD,binance
10.71000,5415.48000,2,bid,2024-08-26 22:30:04,BOB,USD,binance
10.70000,12922.26000,5,bid,2024-08-26 22:30:04,BOB,USD,binance
10.70000,500.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.68000,22225.56000,4,bid,2024-08-26 22:30:04,BOB,USD,binance
10.67000,1288.65000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.65000,17903.89000,3,bid,2024-08-26 22:30:04,BOB,USD,binance
10.64000,1933.99000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.63000,3212.62000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.60000,292.17000,2,bid,2024-08-26 22:30:04,BOB,USD,binance
10.59000,4155.04000,2,bid,2024-08-26 22:30:04,BOB,USD,binance
10.58000,9702.44000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.52000,36909.38000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.50000,16028.49000,2,bid,2024-08-26 22:30:04,BOB,USD,binance
10.41000,29756.35000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.40000,44547.36000,3,bid,2024-08-26 22:30:04,BOB,USD,binance
10.31000,7999.95000,2,bid,2024-08-26 22:30:04,BOB,USD,binance
10.30000,30000.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.26000,319.11000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.25000,9687.90000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.20000,5000.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.10000,1649.95000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.00000,12250.76000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
9.90000,40705.58000,2,bid,2024-08-26 22:30:04,BOB,USD,binance
9.78000,37542.43000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
9.63000,39856.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
9.51000,39964.04000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
9.50000,40000.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
9.49000,2857.01000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
9.44000,307.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
7.88000,5565.49000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
7.10000,1050.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
7.07000,15000.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
7.00000,1070.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
6.90000,20000.00000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
6.78000,1399.13000,1,bid,2024-08-26 22:30:04,BOB,USD,binance
10.76000,2759.65000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
10.77000,7881.32000,7,ask,2024-08-26 23:30:03,USD,BOB,binance
10.78000,12741.67000,5,ask,2024-08-26 23:30:03,USD,BOB,binance
10.79000,13031.19000,5,ask,2024-08-26 23:30:03,USD,BOB,binance
10.80000,7623.81000,2,ask,2024-08-26 23:30:03,USD,BOB,binance
10.80000,5531.61000,3,ask,2024-08-26 23:30:03,USD,BOB,binance
10.81000,2859.41000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
10.82000,2045.82000,2,ask,2024-08-26 23:30:03,USD,BOB,binance
10.83000,99.84000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
10.85000,9374.62000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
10.86000,4112.38000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
10.89000,178.37000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.00000,1628.98000,2,ask,2024-08-26 23:30:03,USD,BOB,binance
11.04000,9305.64000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.05000,398.55000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.08000,494.60000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.18000,18559.18000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.19000,18570.28000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.20000,3568.97000,2,ask,2024-08-26 23:30:03,USD,BOB,binance
11.26000,509.55000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.50000,219.64000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.76000,439.75000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.88000,104.41000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.90000,702.69000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
11.94000,446.38000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
12.20000,2308.74000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
13.48000,408.77000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
13.67000,104.83000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
13.81000,462.82000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
13.83000,540.15000,1,ask,2024-08-26 23:30:03,USD,BOB,binance
10.72000,36374.18000,7,bid,2024-08-26 23:30:03,BOB,USD,binance
10.71000,5458.97000,4,bid,2024-08-26 23:30:03,BOB,USD,binance
10.70000,18086.85000,6,bid,2024-08-26 23:30:03,BOB,USD,binance
10.68000,11127.05000,3,bid,2024-08-26 23:30:03,BOB,USD,binance
10.67000,1288.65000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.65000,17903.89000,3,bid,2024-08-26 23:30:03,BOB,USD,binance
10.64000,1933.99000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.63000,3115.84000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.60000,1042.17000,3,bid,2024-08-26 23:30:03,BOB,USD,binance
10.59000,4155.04000,2,bid,2024-08-26 23:30:03,BOB,USD,binance
10.58000,9702.44000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.52000,36906.03000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.50000,16648.49000,3,bid,2024-08-26 23:30:03,BOB,USD,binance
10.41000,29756.35000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.40000,44547.36000,3,bid,2024-08-26 23:30:03,BOB,USD,binance
10.40000,1820.00000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.31000,7999.95000,2,bid,2024-08-26 23:30:03,BOB,USD,binance
10.30000,30000.00000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.26000,319.11000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.25000,9687.90000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.20000,5000.00000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
10.10000,1649.95000,1,bid,2024-08-26 23:30:03,BOB,USD,binance
